SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,52449,OPTIDX,0,MIDCPNIFTY-Oct2024-10875-CE,50.0,MIDCPNIFTY 14 OCT 10875 CALL,2024-10-14 14:30:00,10875.0,CE,5.0,W,OP,,
NSE,D,52450,OPTIDX,0,MIDCPNIFTY-Oct2024-10875-PE,50.0,MIDCPNIFTY 14 OCT 10875 PUT,2024-10-14 14:30:00,10875.0,PE,5.0,W,OP,,
NSE,D,52451,OPTIDX,0,MIDCPNIFTY-Oct2024-10900-CE,50.0,MIDCPNIFTY 14 OCT 10900 CALL,2024-10-14 14:30:00,10900.0,CE,5.0,W,OP,,
NSE,D,52452,OPTIDX,0,MIDCPNIFTY-Oct2024-10900-PE,50.0,MIDCPNIFTY 14 OCT 10900 PUT,2024-10-14 14:30:00,10900.0,PE,5.0,W,OP,,
NSE,D,52453,OPTIDX,0,MIDCPNIFTY-Oct2024-10925-CE,50.0,MIDCPNIFTY 14 OCT 10925 CALL,2024-10-14 14:30:00,10925.0,CE,5.0,W,OP,,
NSE,D,52454,OPTIDX,0,MIDCPNIFTY-Oct2024-10925-PE,50.0,MIDCPNIFTY 14 OCT 10925 PUT,2024-10-14 14:30:00,10925.0,PE,5.0,W,OP,,
NSE,D,52455,OPTIDX,0,MIDCPNIFTY-Oct2024-10950-CE,50.0,MIDCPNIFTY 14 OCT 10950 CALL,2024-10-14 14:30:00,10950.0,CE,5.0,W,OP,,
NSE,D,52456,OPTIDX,0,MIDCPNIFTY-Oct2024-10950-PE,50.0,MIDCPNIFTY 14 OCT 10950 PUT,2024-10-14 14:30:00,10950.0,PE,5.0,W,OP,,
NSE,D,52457,OPTIDX,0,MIDCPNIFTY-Oct2024-10975-CE,50.0,MIDCPNIFTY 14 OCT 10975 CALL,2024-10-14 14:30:00,10975.0,CE,5.0,W,OP,,
NSE,D,52458,OPTIDX,0,MIDCPNIFTY-Oct2024-10975-PE,50.0,MIDCPNIFTY 14 OCT 10975 PUT,2024-10-14 14:30:00,10975.0,PE,5.0,W,OP,,
NSE,D,52459,OPTIDX,0,MIDCPNIFTY-Oct2024-11000-CE,50.0,MIDCPNIFTY 14 OCT 11000 CALL,2024-10-14 14:30:00,11000.0,CE,5.0,W,OP,,
NSE,D,52461,OPTIDX,0,MIDCPNIFTY-Oct2024-11000-PE,50.0,MIDCPNIFTY 14 OCT 11000 PUT,2024-10-14 14:30:00,11000.0,PE,5.0,W,OP,,
NSE,D,52462,OPTIDX,0,MIDCPNIFTY-Oct2024-11025-CE,50.0,MIDCPNIFTY 14 OCT 11025 CALL,2024-10-14 14:30:00,11025.0,CE,5.0,W,OP,,
NSE,D,52463,OPTIDX,0,MIDCPNIFTY-Oct2024-11025-PE,50.0,MIDCPNIFTY 14 OCT 11025 PUT,2024-10-14 14:30:00,11025.0,PE,5.0,W,OP,,
NSE,D,52464,OPTIDX,0,MIDCPNIFTY-Oct2024-11050-CE,50.0,MIDCPNIFTY 14 OCT 11050 CALL,2024-10-14 14:30:00,11050.0,CE,5.0,W,OP,,
NSE,D,52465,OPTIDX,0,MIDCPNIFTY-Oct2024-11050-PE,50.0,MIDCPNIFTY 14 OCT 11050 PUT,2024-10-14 14:30:00,11050.0,PE,5.0,W,OP,,
NSE,D,52471,OPTIDX,0,MIDCPNIFTY-Oct2024-11075-CE,50.0,MIDCPNIFTY 14 OCT 11075 CALL,2024-10-14 14:30:00,11075.0,CE,5.0,W,OP,,
NSE,D,52472,OPTIDX,0,MIDCPNIFTY-Oct2024-11075-PE,50.0,MIDCPNIFTY 14 OCT 11075 PUT,2024-10-14 14:30:00,11075.0,PE,5.0,W,OP,,
NSE,D,52473,OPTIDX,0,MIDCPNIFTY-Oct2024-11100-CE,50.0,MIDCPNIFTY 14 OCT 11100 CALL,2024-10-14 14:30:00,11100.0,CE,5.0,W,OP,,
NSE,D,52478,OPTIDX,0,MIDCPNIFTY-Oct2024-11100-PE,50.0,MIDCPNIFTY 14 OCT 11100 PUT,2024-10-14 14:30:00,11100.0,PE,5.0,W,OP,,
