SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,42352,OPTIDX,0,NIFTY-Oct2024-21200-PE,25.0,NIFTY 10 OCT 21200 PUT,2024-10-10 14:30:00,21200.0,PE,5.0,W,OP,,
NSE,D,42353,OPTIDX,0,NIFTY-Oct2024-21250-CE,25.0,NIFTY 10 OCT 21250 CALL,2024-10-10 14:30:00,21250.0,CE,5.0,W,OP,,
NSE,D,42356,OPTIDX,0,NIFTY-Oct2024-21250-PE,25.0,NIFTY 10 OCT 21250 PUT,2024-10-10 14:30:00,21250.0,PE,5.0,W,OP,,
NSE,D,42359,OPTIDX,0,NIFTY-Oct2024-21300-CE,25.0,NIFTY 10 OCT 21300 CALL,2024-10-10 14:30:00,21300.0,CE,5.0,W,OP,,
NSE,D,42360,OPTIDX,0,NIFTY-Oct2024-21300-PE,25.0,NIFTY 10 OCT 21300 PUT,2024-10-10 14:30:00,21300.0,PE,5.0,W,OP,,
NSE,D,42361,OPTIDX,0,NIFTY-Oct2024-21350-CE,25.0,NIFTY 10 OCT 21350 CALL,2024-10-10 14:30:00,21350.0,CE,5.0,W,OP,,
NSE,D,42362,OPTIDX,0,NIFTY-Oct2024-21350-PE,25.0,NIFTY 10 OCT 21350 PUT,2024-10-10 14:30:00,21350.0,PE,5.0,W,OP,,
NSE,D,42365,OPTIDX,0,NIFTY-Oct2024-21400-CE,25.0,NIFTY 10 OCT 21400 CALL,2024-10-10 14:30:00,21400.0,CE,5.0,W,OP,,
NSE,D,42366,OPTIDX,0,NIFTY-Oct2024-21400-PE,25.0,NIFTY 10 OCT 21400 PUT,2024-10-10 14:30:00,21400.0,PE,5.0,W,OP,,
NSE,D,42369,OPTIDX,0,NIFTY-Oct2024-21450-CE,25.0,NIFTY 10 OCT 21450 CALL,2024-10-10 14:30:00,21450.0,CE,5.0,W,OP,,
NSE,D,42370,OPTIDX,0,NIFTY-Oct2024-21450-PE,25.0,NIFTY 10 OCT 21450 PUT,2024-10-10 14:30:00,21450.0,PE,5.0,W,OP,,
NSE,D,42371,OPTIDX,0,NIFTY-Oct2024-21500-CE,25.0,NIFTY 10 OCT 21500 CALL,2024-10-10 14:30:00,21500.0,CE,5.0,W,OP,,
NSE,D,42372,OPTIDX,0,NIFTY-Oct2024-21500-PE,25.0,NIFTY 10 OCT 21500 PUT,2024-10-10 14:30:00,21500.0,PE,5.0,W,OP,,
NSE,D,42375,OPTIDX,0,NIFTY-Oct2024-21550-CE,25.0,NIFTY 10 OCT 21550 CALL,2024-10-10 14:30:00,21550.0,CE,5.0,W,OP,,
NSE,D,42376,OPTIDX,0,NIFTY-Oct2024-21550-PE,25.0,NIFTY 10 OCT 21550 PUT,2024-10-10 14:30:00,21550.0,PE,5.0,W,OP,,
NSE,D,42377,OPTIDX,0,NIFTY-Oct2024-21600-CE,25.0,NIFTY 10 OCT 21600 CALL,2024-10-10 14:30:00,21600.0,CE,5.0,W,OP,,
NSE,D,42378,OPTIDX,0,NIFTY-Oct2024-21600-PE,25.0,NIFTY 10 OCT 21600 PUT,2024-10-10 14:30:00,21600.0,PE,5.0,W,OP,,
NSE,D,42379,OPTIDX,0,NIFTY-Oct2024-21650-CE,25.0,NIFTY 10 OCT 21650 CALL,2024-10-10 14:30:00,21650.0,CE,5.0,W,OP,,
NSE,D,42380,OPTIDX,0,NIFTY-Oct2024-21650-PE,25.0,NIFTY 10 OCT 21650 PUT,2024-10-10 14:30:00,21650.0,PE,5.0,W,OP,,
NSE,D,42381,OPTIDX,0,NIFTY-Oct2024-21700-CE,25.0,NIFTY 10 OCT 21700 CALL,2024-10-10 14:30:00,21700.0,CE,5.0,W,OP,,
NSE,D,42382,OPTIDX,0,NIFTY-Oct2024-21700-PE,25.0,NIFTY 10 OCT 21700 PUT,2024-10-10 14:30:00,21700.0,PE,5.0,W,OP,,
NSE,D,42383,OPTIDX,0,NIFTY-Oct2024-21750-CE,25.0,NIFTY 10 OCT 21750 CALL,2024-10-10 14:30:00,21750.0,CE,5.0,W,OP,,
NSE,D,42384,OPTIDX,0,NIFTY-Oct2024-21750-PE,25.0,NIFTY 10 OCT 21750 PUT,2024-10-10 14:30:00,21750.0,PE,5.0,W,OP,,
NSE,D,42385,OPTIDX,0,NIFTY-Oct2024-21800-CE,25.0,NIFTY 10 OCT 21800 CALL,2024-10-10 14:30:00,21800.0,CE,5.0,W,OP,,
NSE,D,42386,OPTIDX,0,NIFTY-Oct2024-21800-PE,25.0,NIFTY 10 OCT 21800 PUT,2024-10-10 14:30:00,21800.0,PE,5.0,W,OP,,
NSE,D,42387,OPTIDX,0,NIFTY-Oct2024-21850-CE,25.0,NIFTY 10 OCT 21850 CALL,2024-10-10 14:30:00,21850.0,CE,5.0,W,OP,,
NSE,D,42388,OPTIDX,0,NIFTY-Oct2024-21850-PE,25.0,NIFTY 10 OCT 21850 PUT,2024-10-10 14:30:00,21850.0,PE,5.0,W,OP,,
NSE,D,42390,OPTIDX,0,NIFTY-Oct2024-21900-CE,25.0,NIFTY 10 OCT 21900 CALL,2024-10-10 14:30:00,21900.0,CE,5.0,W,OP,,
